Total Pop,Total Male Pop,Male 18-24 <9th,Male 18-24 no diploma,Male 18-24 HS grad or equiv,"Male 18-24 Some college, no degree",Male 18-24 Associates,Male 18-24 Bachelors,Male 18-24 Grad or Professional,Total Female Pop,Female 18-24 <9th,Female 18-24 no diploma,Female 18-24 HS grad or equiv,"Female 18-24 Some college, no degree",Female 18-24 Associates,Female 18-24 Bachelors,Female 18-24 Grad or Professional,25+ no schooling,25+ nursery school,25+ Kindergarten,25+ 1st grade,25+ 2nd grade,25+ 3rd grade,25+ 4th grade,25+ 5th grade,25+ 6th grade,25+ 7th grade,25+ 8th grade,25+ 9th grade,25+ 10th grade,25+ 11th grade,25+ 12th grade no diploma,25+ high school diploma,25+ GED or equivalent,25+ some college <1 yr,25+ some college >1 yr no degree,25+ Associates Degree,25+ Bachelors Degree,25+ Masters Degree,25+ Professional Degree,25+ PhD,County Name,County Code,state
8972.0,7337.0,0.0,48.0,240.0,485.0,68.0,134.0,0.0,958.0,0.0,26.0,114.0,662.0,114.0,42.0,0.0,7.0,0.0,17.0,0.0,0.0,33.0,0.0,0.0,25.0,0.0,29.0,18.0,86.0,23.0,24.0,1234.0,192.0,525.0,770.0,424.0,1152.0,479.0,153.0,213.0,"Dawes County, Nebraska",045,31
5200.0,4222.0,4.0,101.0,142.0,87.0,14.0,6.0,0.0,123.0,0.0,16.0,49.0,36.0,18.0,4.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,14.0,6.0,27.0,17.0,71.0,46.0,97.0,134.0,14.0,1126.0,431.0,233.0,462.0,384.0,451.0,149.0,21.0,27.0,"Johnson County, Nebraska",097,31
10012.0,7625.0,0.0,48.0,97.0,126.0,71.0,29.0,0.0,340.0,2.0,21.0,172.0,84.0,17.0,44.0,0.0,13.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,6.0,6.0,84.0,8.0,44.0,91.0,65.0,1632.0,260.0,622.0,1458.0,776.0,1422.0,249.0,114.0,31.0,"Cheyenne County, Nebraska",033,31
23925.0,17306.0,0.0,193.0,553.0,224.0,43.0,18.0,20.0,980.0,120.0,175.0,321.0,239.0,87.0,38.0,0.0,555.0,26.0,0.0,6.0,121.0,89.0,97.0,80.0,781.0,133.0,333.0,386.0,318.0,349.0,329.0,4192.0,787.0,853.0,2053.0,1372.0,1687.0,515.0,150.0,63.0,"Dawson County, Nebraska",047,31
1958.0,1572.0,0.0,0.0,31.0,24.0,9.0,26.0,0.0,73.0,0.0,6.0,25.0,32.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,14.0,5.0,4.0,449.0,36.0,131.0,296.0,167.0,197.0,59.0,13.0,6.0,"Garfield County, Nebraska",071,31
432.0,335.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,2.0,9.0,2.0,71.0,0.0,17.0,77.0,44.0,63.0,16.0,0.0,2.0,"McPherson County, Nebraska",117,31
3569.0,2754.0,7.0,14.0,32.0,42.0,5.0,18.0,0.0,119.0,0.0,14.0,31.0,63.0,0.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,59.0,22.0,36.0,37.0,35.0,847.0,78.0,233.0,413.0,252.0,256.0,150.0,38.0,17.0,"Nance County, Nebraska",125,31
2704.0,2143.0,29.0,2.0,23.0,20.0,11.0,19.0,0.0,56.0,20.0,2.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,108.0,17.0,19.0,12.0,35.0,789.0,69.0,113.0,292.0,208.0,235.0,57.0,18.0,6.0,"Pawnee County, Nebraska",133,31
6020.0,4451.0,6.0,8.0,66.0,103.0,31.0,3.0,0.0,191.0,0.0,32.0,67.0,32.0,38.0,22.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,113.0,18.0,33.0,76.0,23.0,1244.0,119.0,351.0,565.0,728.0,552.0,144.0,4.0,13.0,"Stanton County, Nebraska",167,31
4252.0,3332.0,0.0,30.0,40.0,43.0,19.0,1.0,0.0,140.0,0.0,5.0,32.0,80.0,22.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,42.0,48.0,56.0,29.0,27.0,1094.0,91.0,231.0,536.0,263.0,473.0,109.0,25.0,15.0,"Valley County, Nebraska",175,31
846.0,692.0,0.0,0.0,0.0,13.0,3.0,2.0,0.0,24.0,0.0,10.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,12.0,5.0,7.0,258.0,8.0,31.0,118.0,77.0,87.0,30.0,7.0,0.0,"Wheeler County, Nebraska",183,31
3469.0,2696.0,0.0,24.0,27.0,37.0,0.0,5.0,0.0,105.0,0.0,28.0,31.0,12.0,0.0,34.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,25.0,25.0,80.0,44.0,30.0,705.0,113.0,206.0,374.0,408.0,377.0,63.0,27.0,0.0,"Harlan County, Nebraska",083,31
13832.0,10700.0,4.0,149.0,147.0,308.0,69.0,57.0,0.0,587.0,7.0,130.0,183.0,148.0,30.0,89.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,103.0,67.0,96.0,145.0,96.0,2517.0,243.0,844.0,1456.0,1119.0,1843.0,513.0,148.0,129.0,"York County, Nebraska",185,31
502.0,396.0,0.0,8.0,6.0,11.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,116.0,17.0,25.0,60.0,48.0,51.0,17.0,15.0,3.0,"Blaine County, Nebraska",009,31
48834.0,37517.0,12.0,356.0,941.0,2002.0,235.0,258.0,9.0,3887.0,8.0,132.0,545.0,2552.0,240.0,395.0,15.0,173.0,0.0,0.0,16.0,19.0,14.0,46.0,17.0,149.0,13.0,177.0,255.0,246.0,299.0,417.0,6771.0,795.0,2120.0,5302.0,2970.0,6777.0,2194.0,471.0,576.0,"Buffalo County, Nebraska",019,31
10616.0,7415.0,81.0,29.0,229.0,101.0,43.0,52.0,0.0,376.0,0.0,39.0,26.0,253.0,25.0,29.0,4.0,350.0,0.0,0.0,0.0,65.0,69.0,25.0,65.0,271.0,69.0,206.0,208.0,185.0,204.0,153.0,1848.0,196.0,332.0,728.0,591.0,604.0,227.0,93.0,15.0,"Colfax County, Nebraska",037,31
1901.0,1530.0,0.0,0.0,24.0,44.0,12.0,5.0,0.0,80.0,0.0,25.0,25.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,12.0,4.0,23.0,29.0,28.0,17.0,387.0,63.0,121.0,294.0,118.0,166.0,67.0,10.0,4.0,"Deuel County, Nebraska",049,31
2860.0,2219.0,0.0,14.0,31.0,36.0,6.0,0.0,0.0,80.0,0.0,4.0,34.0,41.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,14.0,36.0,37.0,40.0,691.0,91.0,182.0,303.0,280.0,216.0,130.0,3.0,9.0,"Hitchcock County, Nebraska",087,31
919.0,655.0,0.0,2.0,3.0,3.0,15.0,3.0,4.0,25.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,16.0,6.0,158.0,8.0,48.0,106.0,99.0,119.0,11.0,6.0,0.0,"Logan County, Nebraska",113,31
32875.0,24322.0,10.0,258.0,538.0,452.0,48.0,151.0,0.0,1396.0,61.0,132.0,347.0,556.0,130.0,170.0,0.0,172.0,0.0,7.0,4.0,2.0,46.0,7.0,17.0,323.0,52.0,491.0,306.0,314.0,380.0,292.0,6040.0,757.0,2145.0,2741.0,2757.0,3184.0,990.0,277.0,165.0,"Platte County, Nebraska",141,31
5244.0,4026.0,7.0,65.0,81.0,10.0,27.0,6.0,0.0,197.0,10.0,30.0,51.0,61.0,25.0,20.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,2.0,7.0,0.0,46.0,16.0,58.0,39.0,52.0,1082.0,101.0,359.0,608.0,487.0,566.0,158.0,26.0,8.0,"Polk County, Nebraska",143,31
5133.0,4036.0,0.0,17.0,39.0,52.0,53.0,16.0,0.0,151.0,0.0,31.0,36.0,42.0,10.0,32.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,53.0,48.0,73.0,54.0,1232.0,122.0,282.0,509.0,501.0,565.0,150.0,16.0,35.0,"Thayer County, Nebraska",169,31
11200.0,8340.0,5.0,114.0,209.0,66.0,4.0,5.0,0.0,423.0,0.0,135.0,104.0,127.0,13.0,44.0,0.0,100.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,93.0,5.0,117.0,58.0,44.0,102.0,87.0,2274.0,327.0,918.0,1312.0,754.0,963.0,319.0,25.0,0.0,"Box Butte County, Nebraska",013,31
3058.0,2426.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,95.0,0.0,44.0,3.0,43.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,34.0,51.0,15.0,33.0,12.0,861.0,74.0,176.0,392.0,204.0,287.0,68.0,26.0,37.0,"Brown County, Nebraska",017,31
31564.0,24041.0,8.0,140.0,460.0,1074.0,171.0,83.0,6.0,1702.0,0.0,131.0,229.0,964.0,197.0,178.0,3.0,199.0,8.0,0.0,0.0,28.0,47.0,1.0,49.0,125.0,53.0,372.0,211.0,283.0,363.0,308.0,5356.0,692.0,1855.0,3252.0,2397.0,2989.0,1314.0,286.0,209.0,"Adams County, Nebraska",001,31
5241.0,4069.0,29.0,41.0,37.0,43.0,5.0,15.0,0.0,148.0,0.0,41.0,55.0,36.0,0.0,11.0,5.0,35.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,4.0,0.0,80.0,30.0,34.0,121.0,35.0,1074.0,128.0,250.0,640.0,345.0,694.0,206.0,55.0,11.0,"Sheridan County, Nebraska",161,31
306357.0,235827.0,124.0,1556.0,5135.0,12784.0,1035.0,2698.0,108.0,23166.0,59.0,1030.0,3836.0,13197.0,1247.0,3575.0,222.0,1863.0,128.0,43.0,11.0,74.0,340.0,132.0,241.0,819.0,481.0,981.0,1810.0,1367.0,2098.0,2206.0,35263.0,6865.0,13017.0,28358.0,21485.0,45943.0,16868.0,4168.0,4660.0,"Lancaster County, Nebraska",109,31
5357.0,4114.0,0.0,32.0,75.0,46.0,32.0,26.0,0.0,194.0,0.0,17.0,50.0,111.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,56.0,28.0,59.0,36.0,35.0,1275.0,53.0,291.0,615.0,511.0,533.0,158.0,15.0,29.0,"Boone County, Nebraska",011,31
4318.0,3457.0,8.0,42.0,48.0,27.0,37.0,0.0,0.0,128.0,0.0,14.0,51.0,22.0,24.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,69.0,10.0,25.0,40.0,61.0,1170.0,144.0,326.0,348.0,355.0,383.0,144.0,43.0,36.0,"Nuckolls County, Nebraska",129,31
1381.0,1151.0,0.0,0.0,37.0,31.0,8.0,0.0,0.0,65.0,0.0,7.0,13.0,28.0,11.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,22.0,14.0,6.0,354.0,44.0,83.0,174.0,100.0,146.0,27.0,1.0,17.0,"Rock County, Nebraska",149,31
728.0,556.0,0.0,9.0,9.0,5.0,0.0,0.0,0.0,16.0,0.0,2.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,5.0,148.0,21.0,32.0,125.0,79.0,62.0,13.0,11.0,4.0,"Banner County, Nebraska",007,31
2624.0,2089.0,0.0,9.0,36.0,65.0,27.0,5.0,0.0,158.0,0.0,17.0,37.0,83.0,9.0,12.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,25.0,13.0,10.0,540.0,54.0,204.0,312.0,261.0,223.0,105.0,8.0,13.0,"Frontier County, Nebraska",063,31
3048.0,2401.0,0.0,11.0,20.0,30.0,0.0,39.0,0.0,88.0,0.0,9.0,14.0,53.0,4.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,34.0,2.0,19.0,43.0,36.0,721.0,122.0,258.0,310.0,234.0,280.0,102.0,22.0,0.0,"Sherman County, Nebraska",163,31
549706.0,407821.0,390.0,2807.0,8315.0,10015.0,841.0,2950.0,116.0,25550.0,259.0,2166.0,6604.0,11769.0,835.0,3690.0,227.0,5729.0,46.0,65.0,361.0,412.0,1079.0,864.0,926.0,3868.0,916.0,2957.0,4221.0,4824.0,5743.0,4669.0,65650.0,11306.0,23759.0,57572.0,26488.0,88266.0,31836.0,9836.0,5444.0,"Douglas County, Nebraska",055,31
8045.0,6361.0,0.0,15.0,126.0,56.0,45.0,7.0,0.0,254.0,2.0,22.0,56.0,133.0,32.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,89.0,102.0,97.0,115.0,72.0,1819.0,357.0,447.0,998.0,603.0,866.0,218.0,32.0,22.0,"Richardson County, Nebraska",147,31
6385.0,4834.0,0.0,37.0,103.0,35.0,37.0,0.0,0.0,197.0,0.0,13.0,39.0,104.0,15.0,26.0,0.0,9.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,4.0,4.0,152.0,12.0,65.0,61.0,10.0,1651.0,97.0,388.0,642.0,414.0,682.0,146.0,38.0,24.0,"Howard County, Nebraska",093,31
10293.0,7847.0,0.0,38.0,116.0,161.0,31.0,2.0,0.0,340.0,9.0,18.0,132.0,108.0,25.0,48.0,0.0,37.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,24.0,4.0,154.0,64.0,97.0,124.0,49.0,2233.0,238.0,461.0,1097.0,1064.0,1061.0,303.0,110.0,26.0,"Holt County, Nebraska",089,31
4814.0,3716.0,16.0,28.0,66.0,39.0,10.0,7.0,0.0,155.0,0.0,47.0,21.0,64.0,0.0,22.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,77.0,39.0,54.0,107.0,53.0,1010.0,153.0,297.0,572.0,372.0,506.0,79.0,15.0,19.0,"Furnas County, Nebraska",065,31
2019.0,1621.0,0.0,8.0,50.0,2.0,14.0,11.0,0.0,52.0,0.0,0.0,17.0,22.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,2.0,24.0,31.0,6.0,464.0,40.0,109.0,255.0,174.0,279.0,62.0,13.0,3.0,"Gosper County, Nebraska",073,31
14325.0,10820.0,53.0,184.0,263.0,555.0,44.0,42.0,0.0,896.0,92.0,70.0,145.0,539.0,18.0,32.0,0.0,200.0,0.0,0.0,0.0,72.0,42.0,7.0,100.0,270.0,83.0,255.0,24.0,127.0,82.0,111.0,2443.0,581.0,784.0,1133.0,1288.0,802.0,292.0,52.0,35.0,"Saline County, Nebraska",151,31
175188.0,126169.0,118.0,694.0,2566.0,3701.0,433.0,452.0,28.0,6960.0,47.0,496.0,1844.0,3152.0,485.0,840.0,96.0,631.0,16.0,57.0,78.0,21.0,130.0,46.0,209.0,321.0,36.0,387.0,463.0,636.0,1134.0,1195.0,20968.0,2772.0,8681.0,18772.0,10757.0,28689.0,12282.0,1878.0,1058.0,"Sarpy County, Nebraska",153,31
7055.0,4540.0,8.0,63.0,173.0,97.0,7.0,7.0,0.0,355.0,7.0,85.0,91.0,136.0,16.0,20.0,0.0,14.0,0.0,0.0,3.0,0.0,14.0,0.0,16.0,20.0,8.0,92.0,48.0,125.0,153.0,26.0,1045.0,195.0,336.0,696.0,426.0,413.0,126.0,52.0,22.0,"Thurston County, Nebraska",173,31
20414.0,15496.0,50.0,148.0,238.0,313.0,91.0,54.0,0.0,872.0,0.0,100.0,144.0,556.0,19.0,53.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,0.0,33.0,15.0,0.0,51.0,31.0,60.0,146.0,154.0,3521.0,499.0,1184.0,2122.0,1644.0,3100.0,859.0,149.0,119.0,"Washington County, Nebraska",177,31
2049.0,1581.0,0.0,8.0,7.0,11.0,4.0,0.0,0.0,35.0,0.0,4.0,17.0,11.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,21.0,11.0,21.0,6.0,14.0,564.0,22.0,119.0,242.0,175.0,247.0,46.0,6.0,7.0,"Boyd County, Nebraska",015,31
5792.0,4503.0,0.0,143.0,42.0,8.0,1.0,0.0,0.0,167.0,0.0,48.0,49.0,1.0,40.0,29.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,1.0,60.0,57.0,85.0,34.0,66.0,1252.0,142.0,387.0,827.0,379.0,593.0,129.0,11.0,98.0,"Cherry County, Nebraska",031,31
36576.0,27934.0,54.0,132.0,644.0,561.0,78.0,134.0,0.0,1738.0,41.0,185.0,404.0,842.0,67.0,179.0,20.0,312.0,0.0,0.0,0.0,21.0,97.0,87.0,74.0,195.0,92.0,261.0,329.0,358.0,467.0,358.0,7490.0,1311.0,2153.0,3771.0,2540.0,3076.0,1246.0,207.0,148.0,"Dodge County, Nebraska",053,31
5603.0,4455.0,0.0,26.0,92.0,46.0,22.0,9.0,0.0,207.0,0.0,27.0,80.0,27.0,29.0,42.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,116.0,17.0,74.0,73.0,16.0,1390.0,142.0,260.0,579.0,583.0,571.0,150.0,19.0,37.0,"Fillmore County, Nebraska",059,31
76109.0,62189.0,23.0,429.0,1496.0,2100.0,104.0,445.0,41.0,4948.0,0.0,295.0,760.0,3468.0,134.0,285.0,6.0,325.0,0.0,0.0,0.0,0.0,5.0,63.0,76.0,27.0,137.0,561.0,465.0,721.0,803.0,537.0,14380.0,2269.0,3165.0,6816.0,5114.0,10363.0,4960.0,975.0,841.0,"Cheshire County, New Hampshire",005,33
147958.0,118669.0,95.0,853.0,2293.0,2983.0,322.0,749.0,0.0,6926.0,130.0,376.0,1848.0,3382.0,390.0,752.0,48.0,526.0,4.0,11.0,0.0,0.0,24.0,26.0,32.0,94.0,258.0,984.0,794.0,1433.0,1441.0,1383.0,23997.0,5207.0,5815.0,13938.0,11759.0,22026.0,11016.0,2442.0,1238.0,"Merrimack County, New Hampshire",013,33
89280.0,74185.0,58.0,313.0,1691.0,3735.0,97.0,330.0,22.0,5636.0,0.0,290.0,1412.0,3147.0,94.0,646.0,47.0,316.0,1.0,33.0,4.0,0.0,18.0,54.0,71.0,108.0,159.0,746.0,542.0,902.0,868.0,825.0,14954.0,2493.0,3230.0,7332.0,5150.0,12183.0,7339.0,2418.0,2557.0,"Grafton County, New Hampshire",009,33
302479.0,241198.0,123.0,1682.0,4108.0,3657.0,610.0,2093.0,85.0,11103.0,65.0,1120.0,3236.0,3906.0,401.0,2180.0,195.0,788.0,20.0,0.0,2.0,7.0,73.0,70.0,108.0,306.0,367.0,1413.0,1314.0,2120.0,2075.0,2180.0,48181.0,7095.0,13379.0,27739.0,22140.0,55341.0,26092.0,4165.0,2762.0,"Rockingham County, New Hampshire",015,33
60383.0,48817.0,93.0,374.0,809.0,620.0,131.0,239.0,0.0,2082.0,121.0,199.0,472.0,910.0,113.0,267.0,0.0,168.0,0.0,0.0,0.0,0.0,20.0,26.0,77.0,47.0,38.0,331.0,322.0,728.0,916.0,716.0,11379.0,1744.0,3500.0,5946.0,4518.0,8666.0,3883.0,1093.0,351.0,"Belknap County, New Hampshire",001,33
43073.0,34663.0,23.0,218.0,872.0,385.0,57.0,109.0,0.0,1459.0,49.0,121.0,534.0,550.0,38.0,155.0,12.0,164.0,0.0,0.0,37.0,0.0,12.0,7.0,5.0,68.0,27.0,467.0,550.0,535.0,687.0,367.0,9766.0,2075.0,1711.0,4023.0,2857.0,5232.0,2253.0,397.0,300.0,"Sullivan County, New Hampshire",019,33
406371.0,319684.0,398.0,2183.0,7201.0,5504.0,828.0,2338.0,251.0,17475.0,372.0,1539.0,5634.0,6002.0,724.0,3030.0,174.0,2054.0,27.0,33.0,56.0,69.0,274.0,114.0,337.0,1067.0,1034.0,3525.0,3284.0,3731.0,3931.0,3740.0,65004.0,11011.0,17869.0,34280.0,28495.0,66236.0,29377.0,4587.0,3371.0,"Hillsborough County, New Hampshire",011,33
126552.0,102189.0,22.0,526.0,2837.0,5425.0,118.0,617.0,25.0,10856.0,8.0,559.0,2164.0,6069.0,531.0,1240.0,285.0,532.0,0.0,0.0,0.0,0.0,23.0,45.0,27.0,132.0,160.0,750.0,1043.0,1448.0,956.0,1063.0,18724.0,3845.0,5431.0,10644.0,7766.0,18165.0,8487.0,1069.0,1453.0,"Strafford County, New Hampshire",017,33
32119.0,26751.0,15.0,165.0,590.0,359.0,88.0,83.0,2.0,921.0,2.0,92.0,368.0,263.0,88.0,96.0,12.0,150.0,11.0,0.0,3.0,5.0,5.0,0.0,11.0,168.0,100.0,431.0,411.0,650.0,596.0,335.0,7982.0,1857.0,1756.0,3036.0,2544.0,3033.0,1101.0,221.0,122.0,"Coos County, New Hampshire",007,33
47524.0,39646.0,24.0,294.0,723.0,463.0,34.0,92.0,0.0,1442.0,0.0,121.0,673.0,500.0,59.0,85.0,4.0,135.0,0.0,0.0,23.0,0.0,2.0,0.0,14.0,81.0,47.0,350.0,264.0,577.0,665.0,254.0,9478.0,1450.0,1891.0,5155.0,3745.0,7979.0,3383.0,706.0,375.0,"Carroll County, New Hampshire",003,33
24022.0,18436.0,68.0,155.0,536.0,300.0,86.0,3.0,0.0,948.0,0.0,146.0,308.0,348.0,36.0,96.0,14.0,96.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,266.0,96.0,227.0,190.0,235.0,351.0,253.0,4194.0,921.0,1686.0,3032.0,1786.0,2048.0,721.0,178.0,43.0,"Churchill County, Nevada",001,32
47632.0,39087.0,8.0,276.0,796.0,428.0,47.0,64.0,0.0,1368.0,5.0,123.0,510.0,463.0,192.0,23.0,52.0,247.0,0.0,0.0,31.0,58.0,4.0,88.0,7.0,304.0,35.0,158.0,285.0,285.0,437.0,390.0,7909.0,1040.0,3326.0,7788.0,3899.0,6139.0,2641.0,760.0,269.0,"Douglas County, Nevada",005,32
5887.0,4274.0,0.0,7.0,159.0,68.0,0.0,0.0,0.0,143.0,0.0,95.0,38.0,2.0,0.0,8.0,0.0,103.0,0.0,1.0,0.0,0.0,83.0,0.0,1.0,96.0,1.0,39.0,21.0,28.0,181.0,96.0,1157.0,371.0,323.0,484.0,395.0,275.0,178.0,64.0,0.0,"Lander County, Nevada",015,32
6661.0,5534.0,31.0,132.0,75.0,63.0,0.0,0.0,0.0,96.0,0.0,33.0,31.0,32.0,0.0,0.0,0.0,78.0,0.0,0.0,7.0,68.0,7.0,8.0,12.0,122.0,90.0,46.0,92.0,149.0,245.0,59.0,1366.0,446.0,367.0,881.0,391.0,381.0,265.0,47.0,10.0,"Pershing County, Nevada",027,32
1102.0,900.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,47.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,6.0,19.0,21.0,4.0,289.0,76.0,38.0,159.0,40.0,110.0,13.0,7.0,7.0,"Esmeralda County, Nevada",009,32
1728.0,1322.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,28.0,0.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,13.0,23.0,15.0,30.0,417.0,126.0,28.0,321.0,91.0,135.0,27.0,0.0,9.0,"Eureka County, Nevada",011,32
17088.0,12411.0,13.0,241.0,351.0,135.0,0.0,0.0,0.0,706.0,19.0,118.0,366.0,153.0,20.0,30.0,0.0,121.0,0.0,4.0,0.0,30.0,58.0,38.0,44.0,273.0,44.0,159.0,138.0,348.0,224.0,349.0,3170.0,623.0,1003.0,1867.0,802.0,1009.0,420.0,207.0,34.0,"Humboldt County, Nevada",013,32
4471.0,3551.0,0.0,7.0,65.0,35.0,0.0,0.0,0.0,154.0,0.0,0.0,51.0,93.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,23.0,85.0,126.0,156.0,44.0,789.0,351.0,273.0,637.0,327.0,303.0,145.0,0.0,13.0,"Mineral County, Nevada",021,32
9858.0,7808.0,16.0,228.0,189.0,83.0,0.0,0.0,0.0,270.0,0.0,29.0,100.0,122.0,19.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,30.0,26.0,0.0,93.0,26.0,114.0,111.0,218.0,332.0,97.0,2101.0,431.0,483.0,1289.0,633.0,693.0,289.0,12.0,30.0,"White Pine County, Nevada",033,32
52377.0,37878.0,47.0,476.0,1079.0,636.0,264.0,74.0,0.0,2226.0,9.0,245.0,906.0,808.0,176.0,82.0,0.0,374.0,0.0,0.0,0.0,80.0,206.0,55.0,143.0,783.0,101.0,351.0,604.0,794.0,1190.0,689.0,7816.0,1604.0,2325.0,7219.0,2904.0,3848.0,1677.0,247.0,66.0,"Elko County, Nevada",007,32
5203.0,4222.0,22.0,22.0,227.0,26.0,11.0,6.0,0.0,265.0,14.0,52.0,51.0,101.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,61.0,56.0,100.0,138.0,67.0,951.0,252.0,191.0,709.0,318.0,510.0,271.0,0.0,11.0,"Lincoln County, Nevada",017,32
43296.0,35904.0,93.0,447.0,602.0,242.0,6.0,75.0,0.0,1077.0,10.0,289.0,520.0,151.0,53.0,40.0,14.0,428.0,0.0,0.0,0.0,57.0,31.0,12.0,10.0,331.0,42.0,220.0,533.0,867.0,1318.0,1077.0,10218.0,2013.0,3289.0,6033.0,3057.0,2766.0,838.0,161.0,61.0,"Nye County, Nevada",023,32
3891.0,3428.0,0.0,24.0,15.0,54.0,0.0,0.0,0.0,107.0,0.0,4.0,50.0,46.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,40.0,50.0,59.0,854.0,161.0,431.0,697.0,175.0,531.0,115.0,37.0,56.0,"Storey County, Nevada",029,32
445551.0,346474.0,341.0,2901.0,6989.0,8966.0,717.0,1025.0,46.0,20440.0,245.0,2275.0,5291.0,9465.0,1273.0,1773.0,118.0,4293.0,61.0,154.0,107.0,319.0,720.0,476.0,905.0,5473.0,978.0,2551.0,4578.0,4854.0,5655.0,6755.0,59518.0,12962.0,23403.0,55206.0,25201.0,57226.0,22486.0,6263.0,4905.0,"Washoe County, Nevada",031,32
2112436.0,1612686.0,1504.0,17138.0,37963.0,30217.0,3456.0,3395.0,209.0,89934.0,1505.0,12784.0,31041.0,34273.0,4466.0,5436.0,429.0,24197.0,260.0,469.0,848.0,1742.0,5319.0,3595.0,5993.0,29173.0,6145.0,12519.0,25831.0,23177.0,31971.0,39155.0,357482.0,54325.0,101830.0,259768.0,112318.0,222051.0,77575.0,22082.0,11045.0,"Clark County, Nevada",003,32
